detail_id,transaction_id,item_id,quantity,price,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref,item_name,item_price,calculated_price,payment_month
5859,T0000002838,S002,3,255000,2024-10-15 18:57:07,mi######,田中 陽一,2022-11-06 23:38:17,minoru09@gmail.com,F,66,1975/11/06,三重県,PC-B,85000,255000,202410
5860,T0000001666,S001,1,50000,2025-01-30 11:19:51,Nt######,斎藤 淳,2024-10-15 11:25:23,vtanaka@yahoo.com,M,40,1948/05/15,京都府,PC-A,50000,50000,202501
5861,T0000004511,S001,3,150000,2024-04-01 22:49:30,Cf######,森 七夏,2024-10-04 21:17:41,tnakagawa@nakagawa.jp,M,43,2004/10/07,鹿児島県,PC-A,50000,150000,202404
5862,T0000002195,S003,2,240000,2024-10-04 22:47:10,HL######,加藤 康弘,2024-09-18 06:00:16,tsubasa89@mori.com,F,31,1948/03/23,奈良県,PC-C,120000,240000,202410
5863,T0000005065,S005,1,210000,2024-06-24 17:03:31,lT######,森 英樹,2022-03-19 02:35:57,yumiko18@hotmail.com,M,44,1952/08/29,群馬県,PC-E,210000,210000,202406
5864,T0000006172,S004,4,720000,2025-02-19 06:18:35,vy######,中川 聡太郎,2024-06-17 19:58:50,yuiaoki@kimura.com,F,25,1955/05/19,岩手県,PC-D,180000,720000,202502
5865,T0000001384,S005,1,210000,2024-03-31 00:02:38,Hu######,山本 舞,2023-03-22 17:38:41,miki84@kimura.com,M,27,1946/06/22,滋賀県,PC-E,210000,210000,202403
5866,T0000004403,S003,3,360000,2024-10-11 08:36:22,TS######,山下 翼,2025-01-02 07:14:43,ryosukefukuda@yamashita.jp,M,50,1970/09/08,新潟県,PC-C,120000,360000,202410
5867,T0000003954,S004,4,720000,2025-02-06 13:52:19,lu######,佐藤 くみ子,2024-12-17 02:23:44,yamadaryosuke@hotmail.com,F,76,1983/07/12,福井県,PC-D,180000,720000,202502
5868,T0000006305,S004,1,180000,2024-05-26 07:30:18,My######,田中 くみ子,2023-08-08 22:44:55,mnakamura@yahoo.com,M,29,1999/09/30,石川県,PC-D,180000,180000,202405
5869,T0000002899,S002,1,85000,2024-07-03 00:22:02,gd######,青木 幹,2025-02-09 20:17:25,yamaguchimiki@yamamoto.jp,M,45,1950/10/05,福岡県,PC-B,85000,85000,202407
5870,T0000000060,S004,1,180000,2024-05-09 14:33:24,os######,田中 舞,2024-12-20 19:44:03,qmori@ikeda.jp,M,43,1968/02/11,千葉県,PC-D,180000,180000,202405
5871,T0000006268,S001,2,100000,2024-07-08 13:46:25,YY######,鈴木 翔太,2024-02-11 22:48:27,jkato@tanaka.jp,M,19,1949/04/03,秋田県,PC-A,50000,100000,202407
5872,T0000005575,S005,4,840000,2024-11-15 03:40:32,Ej######,松田 翼,2023-04-04 16:02:47,mikakoyamamoto@tanaka.jp,F,63,1998/05/09,三重県,PC-E,210000,840000,202411
5873,T0000006026,S005,4,840000,2024-09-27 16:14:27,uC######,小林 京助,2023-02-23 22:27:08,osamu46@gmail.com,M,60,1950/12/16,鹿児島県,PC-E,210000,840000,202409
5874,T0000003947,S002,1,85000,2024-09-14 17:39:05,Ce######,近藤 淳,2022-10-13 02:15:19,itokazuya@gmail.com,F,68,1972/04/11,青森県,PC-B,85000,85000,202409
5875,T0000006609,S004,4,720000,2024-06-30 14:25:07,jj######,田中 真綾,2022-06-15 20:37:33,takahashisatomi@hotmail.com,F,23,1984/04/21,埼玉県,PC-D,180000,720000,202406
5876,T0000002290,S003,3,360000,2025-01-13 19:22:45,oa######,伊藤 充,2022-09-09 10:32:06,eyamazaki@nakamura.jp,F,34,1978/01/29,北海道,PC-C,120000,360000,202501
5877,T0000005609,S001,3,150000,2024-05-30 02:44:01,uZ######,井上 直子,2022-04-23 09:40:56,tomoya05@hotmail.com,F,35,1973/11/01,新潟県,PC-A,50000,150000,202405
5878,T0000000472,S002,1,85000,2024-07-14 06:02:59,FA######,森 和也,2022-11-15 04:54:55,kkato@matsumoto.com,M,45,1957/04/18,宮崎県,PC-B,85000,85000,202407
5879,T0000000958,S004,3,540000,2024-04-23 04:28:16,dl######,長谷川 京助,2025-03-04 15:30:42,satoyumiko@ito.jp,M,42,1982/05/07,岡山県,PC-D,180000,540000,202404
5880,T0000000532,S003,1,120000,2024-12-19 15:43:47,Df######,藤田 浩,2025-02-06 12:11:53,akemi62@sato.com,F,64,1945/12/21,長野県,PC-C,120000,120000,202412
5881,T0000000493,S004,3,540000,2024-10-09 08:23:07,tp######,山本 修平,2024-12-12 15:43:37,gotoshota@hotmail.com,M,30,1994/03/13,徳島県,PC-D,180000,540000,202410
5882,T0000000081,S002,1,85000,2024-07-12 05:12:21,TB######,福田 直樹,2022-09-23 11:53:02,afujita@ishikawa.com,M,39,2001/09/25,大分県,PC-B,85000,85000,202407
5883,T0000004974,S003,1,120000,2024-08-28 18:53:57,dg######,井上 裕太,2024-01-30 18:22:40,nsato@kato.org,F,34,1948/01/01,福井県,PC-C,120000,120000,202408
5884,T0000005641,S003,4,480000,2024-09-19 09:20:11,Nx######,村上 結衣,2023-08-22 02:22:34,maayakobayashi@yahoo.com,F,42,1970/01/28,福井県,PC-C,120000,480000,202409
5885,T0000002970,S003,4,480000,2024-06-07 23:50:57,KR######,藤田 知実,2024-08-04 06:46:17,fmatsuda@hotmail.com,F,47,1966/01/08,東京都,PC-C,120000,480000,202406
5886,T0000000011,S003,1,120000,2025-02-18 05:26:24,VR######,山崎 くみ子,2023-01-29 15:47:36,vgoto@takahashi.com,M,75,2006/03/18,佐賀県,PC-C,120000,120000,202502
5887,T0000005382,S004,4,720000,2024-06-13 01:31:39,Rj######,小林 春香,2022-12-01 06:11:18,zito@yamamoto.jp,M,58,1958/11/08,静岡県,PC-D,180000,720000,202406
5888,T0000004544,S003,4,480000,2024-04-21 03:38:31,Yu######,中島 京助,2024-07-28 18:31:49,endotaro@abe.net,F,72,1964/02/04,栃木県,PC-C,120000,480000,202404
5889,T0000000761,S004,2,360000,2025-01-15 05:44:53,KM######,池田 聡太郎,2025-03-02 07:46:59,naoki65@yamada.jp,F,23,2003/03/06,山口県,PC-D,180000,360000,202501
5890,T0000003185,S003,3,360000,2024-04-28 08:52:50,fy######,橋本 稔,2022-04-02 14:07:34,otayoichi@yamada.jp,M,53,1975/10/05,福島県,PC-C,120000,360000,202404
5891,T0000000025,S003,4,480000,2025-02-02 08:45:05,SM######,後藤 さゆり,2023-09-21 03:09:33,morimituru@abe.com,M,47,2001/07/12,高知県,PC-C,120000,480000,202502
5892,T0000001806,S002,1,85000,2024-08-06 23:28:33,te######,佐藤 明美,2024-02-01 10:45:12,gotonaoki@tanaka.com,M,54,1986/08/25,沖縄県,PC-B,85000,85000,202408
5893,T0000006651,S004,2,360000,2024-07-08 16:21:01,bb######,木村 陽子,2024-01-02 19:46:45,kana82@ishii.net,F,48,1985/01/19,福島県,PC-D,180000,360000,202407
5894,T0000005664,S004,2,360000,2024-08-01 01:25:58,FA######,森 和也,2022-11-15 04:54:55,kkato@matsumoto.com,M,45,1957/04/18,宮崎県,PC-D,180000,360000,202408
5895,T0000004157,S005,4,840000,2025-02-15 01:14:04,yz######,吉田 治,2023-04-07 09:52:44,nishimurayoko@nakagawa.com,F,58,2006/06/18,高知県,PC-E,210000,840000,202502
5896,T0000004324,S002,1,85000,2024-09-21 18:57:06,Bv######,三浦 直子,2022-08-19 23:31:36,mikakosato@kobayashi.com,F,47,1965/02/23,佐賀県,PC-B,85000,85000,202409
5897,T0000005934,S004,1,180000,2024-12-27 04:46:12,Nt######,斎藤 淳,2024-10-15 11:25:23,vtanaka@yahoo.com,M,40,1948/05/15,京都府,PC-D,180000,180000,202412
5898,T0000004702,S002,1,85000,2024-06-02 00:16:48,xB######,佐藤 真綾,2023-08-15 16:51:08,onakamura@saito.com,F,27,1967/01/27,大分県,PC-B,85000,85000,202406
5899,T0000005154,S002,1,85000,2024-11-24 01:17:48,pd######,清水 晃,2023-04-05 18:47:50,ttakahashi@gmail.com,F,79,1982/03/11,神奈川県,PC-B,85000,85000,202411
5900,T0000005824,S002,1,85000,2024-06-06 06:08:39,Qq######,伊藤 桃子,2023-04-08 19:16:30,kyosuke88@yahoo.com,M,40,2006/08/26,佐賀県,PC-B,85000,85000,202406
5901,T0000005575,S001,3,150000,2024-11-15 03:40:32,Ej######,松田 翼,2023-04-04 16:02:47,mikakoyamamoto@tanaka.jp,F,63,1998/05/09,三重県,PC-A,50000,150000,202411
5902,T0000003659,S004,1,180000,2024-07-04 12:30:57,Jy######,遠藤 健一,2024-07-21 14:58:34,momoko78@ito.jp,M,50,1966/07/17,岐阜県,PC-D,180000,180000,202407
5903,T0000001525,S002,1,85000,2024-12-19 00:02:33,zN######,鈴木 真綾,2024-01-24 21:07:35,nanami81@yahoo.com,M,56,1951/07/02,長野県,PC-B,85000,85000,202412
5904,T0000000760,S001,3,150000,2024-04-01 21:26:43,vC######,藤原 英樹,2024-05-03 13:21:22,akemiishii@inoue.com,F,19,1955/07/29,茨城県,PC-A,50000,150000,202404
5905,T0000000594,S001,4,200000,2024-05-03 00:53:04,EB######,田中 亮介,2022-07-29 03:38:50,katotaro@hotmail.com,M,36,1992/09/08,愛媛県,PC-A,50000,200000,202405
5906,T0000005688,S003,2,240000,2024-09-29 23:31:59,Dh######,小林 康弘,2023-07-19 15:20:20,matsumotomanabu@yahoo.com,M,51,2002/01/08,神奈川県,PC-C,120000,240000,202409
5907,T0000001055,S003,3,360000,2025-02-07 05:42:22,uj######,吉田 翔太,2024-12-04 23:21:47,yamamotoyoichi@hotmail.com,F,59,1967/04/16,熊本県,PC-C,120000,360000,202502
5908,T0000001854,S004,2,360000,2024-03-10 16:05:13,BW######,田中 拓真,2023-10-18 00:57:03,vsato@matsumoto.com,M,77,1963/05/09,兵庫県,PC-D,180000,360000,202403
5909,T0000003083,S003,2,240000,2024-04-30 16:34:07,AI######,井上 春香,2023-12-16 18:15:46,taro61@hotmail.com,M,63,1988/11/09,山梨県,PC-C,120000,240000,202404
5910,T0000003916,S004,3,540000,2025-02-27 13:12:08,hh######,伊藤 翔太,2023-02-24 07:56:45,watanabekaori@yahoo.com,F,76,1963/05/07,京都府,PC-D,180000,540000,202502
5911,T0000003675,S001,1,50000,2024-11-17 10:26:47,lu######,佐藤 くみ子,2024-12-17 02:23:44,yamadaryosuke@hotmail.com,F,76,1983/07/12,福井県,PC-A,50000,50000,202411
5912,T0000002048,S001,2,100000,2024-10-29 21:07:25,AR######,松田 翼,2024-06-27 06:06:38,yamaguchitaichi@hotmail.com,F,25,1989/01/30,福島県,PC-A,50000,100000,202410
5913,T0000001458,S004,1,180000,2024-09-21 23:17:06,sP######,鈴木 花子,2023-09-29 03:49:01,inouekumiko@sato.com,F,43,1977/05/12,愛知県,PC-D,180000,180000,202409
5914,T0000005957,S003,4,480000,2024-07-18 02:14:53,zq######,田中 あすか,2024-06-07 07:21:33,iaoki@nakamura.com,M,41,1990/03/28,徳島県,PC-C,120000,480000,202407
5915,T0000005255,S003,3,360000,2024-09-10 12:50:06,RM######,松本 太一,2022-09-16 16:02:34,momokotanaka@yamazaki.com,M,21,1993/07/26,長崎県,PC-C,120000,360000,202409
5916,T0000001219,S004,2,360000,2024-06-24 08:51:27,ws######,山崎 稔,2023-04-30 11:31:06,rika02@yahoo.com,F,57,2000/01/16,熊本県,PC-D,180000,360000,202406
5917,T0000004228,S005,1,210000,2024-06-27 12:18:57,Mu######,渡辺 淳,2024-08-17 03:12:32,dfujita@matsumoto.jp,F,68,1980/04/27,北海道,PC-E,210000,210000,202406
5918,T0000004181,S003,2,240000,2024-04-13 17:26:12,dS######,木村 さゆり,2024-09-17 02:31:16,atsushi73@sasaki.jp,M,47,1994/08/11,茨城県,PC-C,120000,240000,202404
5919,T0000001499,S002,4,340000,2024-04-08 08:37:34,FA######,森 和也,2022-11-15 04:54:55,kkato@matsumoto.com,M,45,1957/04/18,宮崎県,PC-B,85000,340000,202404
5920,T0000001830,S003,4,480000,2024-10-19 08:12:31,iX######,松本 淳,2023-01-15 14:49:12,rikaito@yahoo.com,F,26,1986/09/10,香川県,PC-C,120000,480000,202410
5921,T0000003395,S005,2,420000,2024-04-02 21:55:51,Km######,藤井 里佳,2023-08-12 21:45:15,csuzuki@gmail.com,F,40,1970/08/26,佐賀県,PC-E,210000,420000,202404
5922,T0000001203,S001,3,150000,2024-09-10 10:48:26,GE######,加藤 美加子,2023-02-27 10:13:05,jun02@gmail.com,F,68,1947/12/29,富山県,PC-A,50000,150000,202409
5923,T0000006659,S001,4,200000,2024-06-07 13:02:09,Fq######,坂本 零,2023-02-26 08:03:48,yuinakamura@gmail.com,F,29,1961/12/13,愛媛県,PC-A,50000,200000,202406
5924,T0000004270,S001,1,50000,2024-11-14 14:10:23,bb######,木村 陽子,2024-01-02 19:46:45,kana82@ishii.net,F,48,1985/01/19,福島県,PC-A,50000,50000,202411
5925,T0000002810,S003,4,480000,2024-04-17 14:20:16,yz######,吉田 治,2023-04-07 09:52:44,nishimurayoko@nakagawa.com,F,58,2006/06/18,高知県,PC-C,120000,480000,202404
5926,T0000003092,S001,1,50000,2024-08-23 17:40:30,We######,中島 美加子,2024-04-26 23:12:51,tmaeda@hotmail.com,M,41,1963/07/22,山口県,PC-A,50000,50000,202408
5927,T0000003044,S005,2,420000,2024-08-04 01:04:52,Wa######,山田 陽子,2024-07-28 18:43:52,kmori@yahoo.com,M,48,1948/10/23,埼玉県,PC-E,210000,420000,202408
5928,T0000006071,S005,1,210000,2025-02-04 10:34:13,vE######,林 直樹,2023-03-30 18:06:36,kobayashiryohei@yamashita.com,F,32,1980/10/29,青森県,PC-E,210000,210000,202502
5929,T0000004673,S003,2,240000,2024-07-10 18:08:56,gd######,青木 幹,2025-02-09 20:17:25,yamaguchimiki@yamamoto.jp,M,45,1950/10/05,福岡県,PC-C,120000,240000,202407
5930,T0000003514,S002,4,340000,2024-10-11 09:27:02,VT######,松本 明美,2022-05-20 16:17:57,rika54@tanaka.com,F,29,1981/08/01,青森県,PC-B,85000,340000,202410
5931,T0000001798,S003,3,360000,2024-12-19 08:01:29,pt######,長谷川 裕美子,2023-03-28 03:31:35,kaori63@hotmail.com,M,38,1955/03/10,福岡県,PC-C,120000,360000,202412
5932,T0000006192,S001,4,200000,2024-08-12 07:36:29,Qs######,山田 洋介,2023-11-23 19:47:24,oito@watanabe.jp,M,62,1998/09/15,鹿児島県,PC-A,50000,200000,202408
5933,T0000002575,S003,4,480000,2024-03-22 02:11:14,ws######,山崎 稔,2023-04-30 11:31:06,rika02@yahoo.com,F,57,2000/01/16,熊本県,PC-C,120000,480000,202403
5934,T0000000144,S005,4,840000,2024-05-09 17:00:52,vu######,佐藤 洋介,2025-02-22 03:09:19,itoharuka@hotmail.com,M,29,1967/07/25,兵庫県,PC-E,210000,840000,202405
5935,T0000004857,S003,4,480000,2024-03-26 11:06:56,yN######,渡辺 翼,2024-04-05 17:21:22,ayoshida@hotmail.com,F,68,1951/09/23,山形県,PC-C,120000,480000,202403
5936,T0000003926,S003,3,360000,2024-10-20 21:53:20,pr######,小林 桃子,2023-03-17 10:09:36,asuka96@mori.jp,M,43,1945/01/04,群馬県,PC-C,120000,360000,202410
5937,T0000001377,S002,4,340000,2024-07-04 12:39:12,VR######,山崎 くみ子,2023-01-29 15:47:36,vgoto@takahashi.com,M,75,2006/03/18,佐賀県,PC-B,85000,340000,202407
5938,T0000003146,S005,1,210000,2024-07-30 00:23:25,sV######,斉藤 さゆり,2024-12-17 14:13:45,haruka85@yamada.jp,F,73,1996/09/03,山梨県,PC-E,210000,210000,202407
5939,T0000001825,S004,3,540000,2025-01-10 11:56:32,qV######,高橋 直樹,2023-04-13 01:33:49,satokenichi@tanaka.com,M,54,1950/02/11,鹿児島県,PC-D,180000,540000,202501
5940,T0000005024,S004,3,540000,2024-06-05 23:12:33,pl######,高橋 陽子,2023-06-05 14:39:23,ryosukewatanabe@fujita.org,F,24,1989/05/24,徳島県,PC-D,180000,540000,202406
5941,T0000000793,S005,1,210000,2024-08-16 03:13:32,JJ######,渡辺 稔,2024-08-21 05:28:19,yoichi78@yahoo.com,F,39,1971/12/28,東京都,PC-E,210000,210000,202408
5942,T0000001601,S004,2,360000,2024-10-12 11:41:54,Fu######,伊藤 京助,2023-11-01 12:22:45,aogawa@gmail.com,F,77,1946/05/09,岐阜県,PC-D,180000,360000,202410
5943,T0000005756,S001,4,200000,2024-09-18 02:19:39,lY######,森 直子,2023-10-24 01:03:44,naokotanaka@gmail.com,M,52,1987/02/15,新潟県,PC-A,50000,200000,202409
5944,T0000004414,S004,3,540000,2024-10-13 11:00:40,VK######,林 充,2022-04-22 20:46:31,manabuokada@hotmail.com,F,72,1985/08/06,沖縄県,PC-D,180000,540000,202410
5945,T0000001110,S001,4,200000,2024-06-27 21:36:20,lr######,佐々木 花子,2023-03-29 23:19:46,minoruyamazaki@yamaguchi.jp,M,45,1965/11/14,岐阜県,PC-A,50000,200000,202406
5946,T0000005672,S005,4,840000,2025-02-15 12:59:21,Rs######,木村 陽一,2023-10-15 21:47:01,ksuzuki@gmail.com,M,38,1944/08/17,長野県,PC-E,210000,840000,202502
5947,T0000004053,S004,1,180000,2024-09-04 12:19:43,yw######,井上 修平,2024-03-14 06:01:48,yamamotojun@gmail.com,F,70,1998/01/15,鹿児島県,PC-D,180000,180000,202409
5948,T0000004793,S004,1,180000,2025-01-14 12:18:55,uN######,高橋 亮介,2022-12-21 07:20:31,whayashi@kobayashi.com,M,48,1944/05/03,宮崎県,PC-D,180000,180000,202501
5949,T0000003937,S001,1,50000,2025-01-24 09:18:04,EY######,岡本 花子,2025-02-18 13:18:15,htakahashi@takahashi.net,M,57,1976/06/18,福井県,PC-A,50000,50000,202501
5950,T0000003963,S001,4,200000,2024-07-01 13:22:09,HB######,鈴木 篤司,2024-04-27 10:51:09,watanaberyosuke@saito.com,M,58,1973/07/05,山口県,PC-A,50000,200000,202407
5951,T0000004942,S003,3,360000,2025-02-14 18:33:32,IF######,渡辺 くみ子,2023-01-12 01:49:16,rika02@yahoo.com,M,50,1977/05/14,栃木県,PC-C,120000,360000,202502
5952,T0000005897,S002,3,255000,2024-06-09 17:12:48,Ue######,近藤 裕美子,2023-08-20 13:16:55,satoyasuhiro@nakamura.com,F,60,1992/10/15,山梨県,PC-B,85000,255000,202406
5953,T0000000782,S004,2,360000,2025-01-19 22:17:00,vp######,渡辺 翼,2024-11-02 22:34:06,yamamotorei@sato.jp,F,49,1998/08/29,奈良県,PC-D,180000,360000,202501
5954,T0000006185,S002,4,340000,2024-06-10 11:48:02,aR######,伊藤 真綾,2024-02-15 09:51:49,gotorei@saito.org,F,51,1950/12/03,山梨県,PC-B,85000,340000,202406
5955,T0000001116,S002,2,170000,2025-01-08 21:32:33,ij######,西村 春香,2024-11-01 21:18:25,mikisato@mori.jp,F,34,1987/05/03,神奈川県,PC-B,85000,170000,202501
5956,T0000001750,S004,2,360000,2024-06-21 00:42:03,vM######,青木 浩,2024-01-03 12:31:59,wyamada@gmail.com,F,31,1955/10/24,山形県,PC-D,180000,360000,202406
5957,T0000002576,S001,2,100000,2024-07-29 04:45:51,Eq######,中島 直子,2022-10-13 23:46:14,naoto09@hotmail.com,F,54,1968/02/16,宮崎県,PC-A,50000,100000,202407
5958,T0000004027,S003,2,240000,2025-01-13 15:58:17,XU######,高橋 真綾,2025-01-13 22:17:42,fabe@yahoo.com,M,20,1964/09/20,新潟県,PC-C,120000,240000,202501
5959,T0000003336,S005,2,420000,2024-03-23 03:27:26,wj######,西村 拓真,2023-01-05 01:28:25,hidekisato@kondo.jp,F,29,1966/09/17,福岡県,PC-E,210000,420000,202403
5960,T0000005745,S004,4,720000,2024-12-05 17:15:28,Rt######,後藤 あすか,2025-02-28 08:25:23,nakamurakyosuke@tanaka.net,F,45,1985/08/01,佐賀県,PC-D,180000,720000,202412
5961,T0000004387,S004,1,180000,2024-06-20 10:29:43,Ht######,清水 智也,2025-01-30 10:16:35,takahashiharuka@hotmail.com,M,30,1988/08/09,青森県,PC-D,180000,180000,202406
5962,T0000005064,S005,2,420000,2024-09-09 22:38:24,qM######,山下 学,2023-10-10 16:16:46,osamuikeda@hotmail.com,F,56,2006/05/03,香川県,PC-E,210000,420000,202409
5963,T0000001487,S002,3,255000,2024-05-20 11:06:00,lD######,小林 洋介,2023-10-25 16:56:04,yutakato@yahoo.com,F,46,1966/03/24,埼玉県,PC-B,85000,255000,202405
5964,T0000003875,S003,4,480000,2024-08-06 09:43:58,vX######,岡本 亮介,2023-10-08 05:40:17,rikaishii@hotmail.com,M,37,1976/07/31,佐賀県,PC-C,120000,480000,202408
5965,T0000003631,S002,2,170000,2024-11-28 12:02:29,hj######,池田 美加子,2022-08-04 04:41:22,akiraokada@kobayashi.com,M,27,1969/07/29,鳥取県,PC-B,85000,170000,202411
5966,T0000005938,S005,3,630000,2024-07-23 11:44:59,Ad######,藤原 健一,2022-12-23 08:32:04,suzukinaoko@yahoo.com,F,21,1945/03/06,宮城県,PC-E,210000,630000,202407
5967,T0000004192,S005,2,420000,2024-10-18 19:14:20,Io######,加藤 真綾,2022-03-15 08:42:15,vyamada@hotmail.com,M,48,1981/01/22,三重県,PC-E,210000,420000,202410
5968,T0000003958,S003,1,120000,2024-10-26 22:42:53,yA######,伊藤 洋介,2022-12-24 00:34:31,takumasaito@yahoo.com,M,50,1988/08/15,大分県,PC-C,120000,120000,202410
5969,T0000005214,S005,4,840000,2025-01-27 02:53:31,Bd######,阿部 洋介,2022-07-15 21:18:34,junaoki@sato.com,F,35,1969/07/21,奈良県,PC-E,210000,840000,202501
5970,T0000003397,S005,1,210000,2024-06-23 17:41:56,LH######,後藤 加奈,2023-07-05 05:14:47,skondo@gmail.com,F,79,1988/05/07,岩手県,PC-E,210000,210000,202406
5971,T0000000073,S003,3,360000,2024-08-25 14:31:57,cV######,橋本 康弘,2024-12-09 08:07:52,maayaito@hotmail.com,F,74,1957/06/15,熊本県,PC-C,120000,360000,202408
5972,T0000001359,S004,2,360000,2024-09-05 23:33:34,UH######,山田 太郎,2024-09-16 22:58:00,ishikawataichi@hotmail.com,F,76,1996/05/24,栃木県,PC-D,180000,360000,202409
5973,T0000001091,S002,1,85000,2024-03-21 07:24:47,xy######,福田 治,2023-08-25 05:03:24,asuka05@hotmail.com,F,60,1961/07/16,高知県,PC-B,85000,85000,202403
5974,T0000004853,S004,1,180000,2024-12-09 06:46:51,De######,林 明美,2023-12-08 02:46:33,kaori44@gmail.com,M,21,1952/12/24,岐阜県,PC-D,180000,180000,202412
5975,T0000001941,S004,2,360000,2024-07-09 21:30:11,Sg######,山本 涼平,2023-07-26 11:41:34,akirahashimoto@hotmail.com,F,24,1973/08/18,徳島県,PC-D,180000,360000,202407
5976,T0000003148,S002,4,340000,2024-07-16 09:30:27,Ct######,前田 修平,2024-06-10 07:27:33,kazuya23@yahoo.com,F,53,1951/11/18,香川県,PC-B,85000,340000,202407
5977,T0000004303,S004,3,540000,2024-07-24 06:44:01,rh######,高橋 太一,2023-01-15 13:49:20,shoheihashimoto@takahashi.jp,F,51,1953/10/11,神奈川県,PC-D,180000,540000,202407
5978,T0000001244,S003,4,480000,2024-03-30 04:23:45,SB######,石井 加奈,2024-04-05 11:54:52,satomi76@fujii.org,F,21,1951/03/12,大阪府,PC-C,120000,480000,202403
5979,T0000001285,S002,3,255000,2025-02-08 10:30:49,pB######,鈴木 晃,2024-07-29 12:09:41,maayakondo@nakagawa.com,F,19,1952/02/04,神奈川県,PC-B,85000,255000,202502
5980,T0000004505,S001,3,150000,2024-04-06 20:11:07,GC######,高橋 桃子,2024-06-26 01:09:00,endomikako@hotmail.com,F,57,1956/01/17,奈良県,PC-A,50000,150000,202404
5981,T0000006474,S004,1,180000,2024-03-22 18:55:20,Gf######,藤井 智也,2025-01-10 13:10:57,tanakakazuya@gmail.com,F,27,1948/03/11,静岡県,PC-D,180000,180000,202403
5982,T0000006487,S005,2,420000,2024-09-10 10:10:36,zE######,坂本 陽一,2022-10-10 11:54:12,tanakayui@fujiwara.jp,F,67,1991/07/26,沖縄県,PC-E,210000,420000,202409
5983,T0000003036,S002,4,340000,2024-05-31 00:12:34,iq######,山田 陽一,2023-08-03 21:57:04,satomiito@yamada.com,M,22,1964/04/08,山形県,PC-B,85000,340000,202405
5984,T0000000770,S001,1,50000,2024-03-29 02:22:17,oD######,村上 知実,2022-03-23 04:28:21,chiyomiura@hotmail.com,F,75,1974/03/24,兵庫県,PC-A,50000,50000,202403
5985,T0000001843,S005,1,210000,2024-07-24 15:52:18,jR######,山本 あすか,2024-05-13 02:32:17,fyamamoto@sato.net,F,64,1973/10/01,鳥取県,PC-E,210000,210000,202407
5986,T0000000073,S001,1,50000,2024-08-25 14:31:57,cV######,橋本 康弘,2024-12-09 08:07:52,maayaito@hotmail.com,F,74,1957/06/15,熊本県,PC-A,50000,50000,202408
5987,T0000001660,S004,4,720000,2024-08-15 05:01:41,SH######,鈴木 裕太,2023-11-06 07:33:48,saitohiroshi@maeda.jp,M,48,1974/07/24,滋賀県,PC-D,180000,720000,202408
